step,split_counties,split_munis
0,64,282
1,64,282
2,64,282
3,64,281
4,64,279
5,64,279
6,64,279
7,64,282
8,63,282
9,63,282
10,63,281
11,63,281
12,63,279
13,63,272
14,63,271
15,63,270
16,63,270
17,63,269
18,62,267
19,62,271
20,62,271
21,62,272
22,62,270
23,62,270
24,62,269
25,62,268
26,62,270
27,61,270
28,61,270
29,61,270
30,61,269
31,61,269
32,62,270
33,62,270
34,62,269
35,62,267
36,62,266
37,62,268
38,62,268
39,62,268
40,62,268
41,62,268
42,62,267
43,62,267
44,62,266
45,62,266
46,61,264
47,61,264
48,61,264
49,61,262
50,61,261
51,61,261
52,61,261
53,61,261
54,61,260
55,61,261
56,61,260
57,61,260
58,61,261
59,61,261
60,61,261
61,61,261
62,61,261
63,61,259
64,61,258
65,61,256
66,61,253
67,61,253
68,61,253
69,61,252
70,61,252
71,61,253
72,61,253
73,61,251
74,61,252
75,61,252
76,61,252
77,61,252
78,61,252
79,61,253
80,61,254
81,61,252
82,61,252
83,61,252
84,61,252
85,61,252
86,61,250
87,61,250
88,61,250
89,61,250
90,61,250
91,61,250
92,61,251
93,61,251
94,61,251
95,61,251
96,61,251
97,61,251
98,61,251
99,61,250
100,61,250
101,61,250
102,61,250
103,61,250
104,61,249
105,61,252
106,61,250
107,61,249
108,61,249
109,61,250
110,61,251
111,61,252
112,61,252
113,61,251
114,61,250
115,61,247
116,61,248
117,61,249
118,61,248
119,61,248
120,61,244
121,61,244
122,61,243
123,61,244
124,61,245
125,61,242
126,61,242
127,60,240
128,60,239
129,60,239
130,60,239
131,61,241
132,61,240
133,61,239
134,61,238
135,61,236
136,61,235
137,61,235
138,61,234
139,61,232
140,60,234
141,60,235
142,60,236
143,60,237
144,60,237
145,60,238
146,60,239
147,60,239
148,60,239
149,59,238
150,59,237
151,59,235
152,59,235
153,59,235
154,59,235
155,59,235
156,59,235
157,59,232
158,59,232
159,59,232
160,58,232
161,58,232
162,58,231
163,58,232
164,58,233
165,58,234
166,58,235
167,58,234
168,58,234
169,58,232
170,58,231
171,58,233
172,58,232
173,58,232
174,58,230
175,58,232
176,58,232
177,58,234
178,58,233
179,58,233
180,58,231
181,58,231
182,58,231
183,58,232
184,58,232
185,58,233
186,58,233
187,58,234
188,58,234
189,58,234
190,58,234
191,58,235
192,58,234
193,58,233
194,58,231
195,58,231
196,58,230
197,58,232
198,58,232
199,58,232
200,57,230
201,57,226
202,57,224
203,57,224
204,57,224
205,57,223
206,57,224
207,57,225
208,57,225
209,57,227
210,57,228
211,57,229
212,58,229
213,58,229
214,58,229
215,58,229
216,58,228
217,58,228
218,58,228
219,58,230
220,58,230
221,58,230
222,58,231
223,58,230
224,58,230
225,58,230
226,58,230
227,58,230
228,58,228
229,58,230
230,58,231
231,58,230
232,58,230
233,58,230
234,58,231
235,58,231
236,58,229
237,57,230
238,57,231
239,57,229
240,57,229
241,57,229
242,57,228
243,57,230
244,56,228
245,56,228
246,56,227
247,56,228
248,56,228
249,56,227
250,56,226
251,56,226
252,56,224
253,56,225
254,56,225
255,56,222
256,56,222
257,56,223
258,56,224
259,56,222
260,56,220
261,56,220
262,56,219
263,56,218
264,56,218
265,56,218
266,56,218
267,56,218
268,56,219
269,56,220
270,56,220
271,56,220
272,56,220
273,56,221
274,56,221
275,56,221
276,56,222
277,56,223
278,56,223
279,56,224
280,56,224
281,56,224
282,56,224
283,56,226
284,56,225
285,56,227
286,56,228
287,57,231
288,57,231
289,57,233
290,57,234
291,57,232
292,57,232
293,57,234
294,57,234
295,57,233
296,57,234
297,56,231
298,56,232
299,56,232
300,56,233
301,56,233
302,56,233
303,56,233
304,56,232
305,56,232
306,56,230
307,56,230
308,56,230
309,56,229
310,56,230
311,56,233
312,56,233
313,56,233
314,56,234
315,56,234
316,56,234
317,56,235
318,56,234
319,56,235
320,56,236
321,56,238
322,56,238
323,56,236
324,56,236
325,56,236
326,56,237
327,56,236
328,56,236
329,56,236
330,56,235
331,56,234
332,55,232
333,55,232
334,55,232
335,55,232
336,55,233
337,55,233
338,55,233
339,55,233
340,55,232
341,55,232
342,55,232
343,55,231
344,55,231
345,55,232
346,55,230
347,55,228
348,55,229
349,55,232
350,55,232
351,55,231
352,55,231
353,55,230
354,55,233
355,55,231
356,55,230
357,55,229
358,55,229
359,54,229
360,54,229
361,54,229
362,54,229
363,54,228
364,54,228
365,54,228
366,54,227
367,54,227
368,54,227
369,54,227
370,54,227
371,54,224
372,54,224
373,54,224
374,54,224
375,54,224
376,54,224
377,54,224
378,54,229
379,54,229
380,54,230
381,54,230
382,54,230
383,54,230
384,54,232
385,54,233
386,54,234
387,54,234
388,54,233
389,54,233
390,54,233
391,54,234
392,54,234
393,54,235
394,54,235
395,54,235
396,54,232
397,54,234
398,54,234
399,54,234
400,54,234
401,54,232
402,53,231
403,53,232
404,53,232
405,53,233
406,53,233
407,53,233
408,53,233
409,53,234
410,53,234
411,53,234
412,53,233
413,53,232
414,53,232
415,53,234
416,53,235
417,54,235
418,54,235
419,54,235
420,54,235
421,54,236
422,54,235
423,54,236
424,54,236
425,54,236
426,54,237
427,54,236
428,55,236
429,55,236
430,55,236
431,55,237
432,55,237
433,55,238
