step,split_counties,split_munis
0,64,284
1,64,283
2,64,283
3,64,280
4,64,279
5,64,278
6,64,278
7,64,278
8,65,278
9,65,278
10,65,278
11,65,278
12,65,278
13,65,280
14,65,281
15,65,279
16,65,280
17,65,280
18,65,278
19,65,278
20,65,277
21,65,278
22,65,278
23,65,277
24,65,277
25,65,278
26,65,278
27,65,278
28,65,279
29,65,279
30,65,282
31,65,281
32,65,281
33,65,279
34,65,277
35,65,276
36,65,276
37,65,276
38,65,276
39,65,278
40,65,279
41,65,277
42,65,278
43,65,277
44,65,277
45,65,277
46,65,277
47,64,276
48,64,278
49,64,278
50,64,280
51,64,281
52,64,281
53,64,284
54,64,282
55,64,281
56,64,281
57,65,282
58,65,281
59,64,280
60,64,280
61,64,280
62,64,280
63,64,280
64,64,280
65,64,282
66,64,282
67,64,283
68,64,283
69,64,282
70,64,280
71,64,280
72,64,278
73,64,278
74,64,276
75,64,277
76,64,277
77,64,277
78,64,277
79,64,277
80,64,279
81,64,285
82,64,284
83,64,286
84,64,286
85,64,286
86,64,286
87,64,284
88,64,285
89,64,279
90,64,280
91,64,279
92,64,278
93,64,278
94,64,279
95,64,281
96,64,280
97,64,282
98,64,282
99,64,282
100,64,282
101,64,283
102,64,284
103,64,283
104,64,282
105,64,283
106,64,284
107,64,285
108,64,285
109,64,284
110,64,285
111,64,285
112,64,287
113,64,289
114,64,290
115,64,294
116,64,295
117,64,296
118,64,296
119,64,299
120,64,297
121,64,296
122,64,297
123,64,297
124,64,298
125,64,298
126,64,298
127,64,298
128,64,298
129,64,298
130,64,298
131,64,298
132,64,298
133,64,298
134,64,298
135,64,299
136,64,299
137,64,300
138,64,299
139,64,299
140,64,301
141,64,302
142,64,303
143,64,301
144,64,302
145,64,302
146,66,305
147,66,305
148,66,305
149,66,305
150,66,304
151,66,305
152,66,303
153,66,302
154,66,302
155,67,303
156,67,303
157,67,305
158,67,307
159,67,306
160,67,306
161,67,306
162,67,306
163,67,306
164,67,305
165,67,304
166,67,302
167,67,301
168,67,302
169,67,302
170,67,302
171,67,306
172,67,306
173,67,304
174,67,304
175,67,304
176,67,304
177,67,303
178,67,302
179,67,302
180,67,302
181,67,302
182,67,301
183,67,303
184,67,303
185,67,302
186,67,302
187,67,302
188,67,302
189,67,302
190,67,300
191,67,299
192,67,302
193,67,303
194,67,303
195,67,303
196,67,304
197,67,301
198,67,301
199,67,304
200,67,303
201,67,303
202,67,301
203,67,302
204,67,303
205,67,304
206,67,304
207,67,304
208,67,305
209,67,304
210,67,307
211,67,307
212,66,304
213,66,304
214,66,304
215,66,304
216,66,304
217,66,304
218,66,304
219,66,304
220,66,303
221,66,303
222,66,303
223,66,305
224,66,306
225,66,306
226,66,307
227,66,305
228,66,305
229,66,306
230,66,305
231,66,307
232,66,307
233,66,307
234,66,308
235,66,312
236,66,311
237,66,311
238,66,310
239,66,309
240,66,309
241,66,309
242,66,309
243,66,309
244,66,309
245,66,309
246,66,309
247,66,309
248,66,306
249,66,308
250,66,308
251,66,308
252,66,308
253,66,309
254,66,310
255,66,311
256,66,308
257,66,308
258,66,308
259,66,308
260,66,310
261,66,308
262,66,309
263,66,308
264,66,305
265,66,305
266,66,308
267,66,309
268,66,309
269,66,306
270,66,306
271,66,305
272,66,305
273,66,307
274,66,306
275,66,304
276,66,306
277,66,306
278,66,306
279,66,304
280,66,304
281,66,303
282,66,301
283,66,301
284,66,302
285,66,304
286,66,304
287,66,305
288,66,302
289,66,302
290,66,303
291,66,303
292,66,303
293,66,304
294,66,303
295,66,301
296,66,301
297,66,300
298,66,300
299,66,303
300,66,303
301,66,305
302,66,305
303,66,303
304,66,304
305,66,303
306,66,303
307,66,303
308,66,304
309,66,303
310,66,303
311,66,304
312,66,305
313,66,305
314,66,305
315,66,305
316,66,305
317,66,304
318,66,304
319,66,304
320,66,305
321,66,306
322,66,306
323,66,306
324,66,304
325,66,304
326,66,305
327,66,306
328,66,306
329,66,305
330,66,305
331,65,308
332,65,308
333,65,309
334,65,308
335,65,308
336,65,308
337,65,306
338,65,306
339,65,306
340,65,306
341,65,306
342,65,308
343,65,309
344,65,309
345,65,308
346,65,308
347,65,307
348,65,307
349,65,306
350,65,306
351,65,306
352,65,305
353,65,303
354,65,304
355,65,304
356,65,304
357,65,304
358,65,304
359,65,304
360,65,304
361,65,304
362,65,304
363,65,304
364,65,302
365,65,302
366,65,302
367,65,303
368,65,304
369,65,305
370,65,305
371,65,304
372,65,305
373,65,304
374,65,305
375,65,305
376,65,305
377,65,308
378,64,307
379,64,307
380,64,308
381,64,308
382,64,307
383,64,307
384,64,305
385,64,308
386,64,306
387,64,306
388,64,306
389,64,303
390,64,303
391,65,303
392,65,302
393,64,302
394,64,302
395,64,302
396,64,302
397,64,302
398,64,302
399,64,301
400,64,301
401,64,301
402,64,301
403,64,303
404,64,304
405,64,305
406,64,305
407,64,305
408,64,306
409,64,306
410,64,305
411,64,303
412,64,302
413,64,301
414,64,299
415,64,298
416,64,297
417,64,297
418,64,296
419,64,295
420,64,296
421,64,292
422,64,293
423,64,291
424,64,292
425,64,294
426,64,294
427,64,294
428,64,293
429,64,293
430,64,292
431,64,293
432,64,294
433,64,293
434,64,293
435,64,292
436,64,295
437,64,293
438,64,294
439,64,294
440,64,293
441,64,293
442,64,293
443,64,296
444,64,296
445,64,296
446,64,296
447,64,296
448,64,292
449,64,292
450,64,291
451,64,294
452,64,290
453,64,291
454,64,291
455,64,288
456,64,289
457,64,288
458,64,289
459,64,288
460,64,289
461,64,290
462,65,287
463,65,287
464,65,286
465,65,286
466,65,286
467,65,286
468,65,286
469,65,286
470,65,288
471,65,288
472,65,287
473,65,287
474,65,286
475,65,287
476,65,287
477,65,287
478,65,291
479,65,287
480,65,292
481,65,292
482,65,291
483,65,291
484,65,292
485,65,291
486,65,291
487,65,291
488,65,290
489,65,289
490,65,288
491,65,286
492,65,289
493,65,290
494,65,291
495,65,291
496,65,291
497,65,291
498,65,291
499,65,288
500,65,287
501,65,288
502,65,287
503,65,287
504,66,287
505,66,285
506,66,285
507,66,287
508,66,289
509,66,291
510,66,291
511,66,289
512,66,290
513,66,288
514,66,287
515,66,288
516,66,288
517,66,288
518,66,288
519,66,288
520,66,286
521,66,286
522,66,286
523,66,286
524,66,287
525,66,287
526,66,287
527,66,289
528,66,288
529,66,285
530,66,285
531,66,285
532,66,285
533,66,285
534,66,288
535,66,288
536,66,289
537,66,289
538,66,288
539,66,289
540,66,289
541,67,288
542,66,289
543,66,287
544,66,287
545,66,284
546,66,281
547,66,281
548,66,281
549,66,276
550,66,276
551,66,276
552,66,274
553,66,275
554,66,274
555,66,275
556,66,273
557,66,273
558,66,273
559,66,271
560,66,271
561,66,272
562,66,272
563,66,274
564,66,274
565,66,274
566,66,274
567,66,275
568,66,278
569,66,280
570,66,282
571,66,285
572,66,286
573,66,285
574,66,284
575,66,284
576,66,285
577,66,284
578,66,284
579,66,281
580,66,280
581,66,281
582,66,281
583,66,282
584,66,282
585,66,282
586,66,283
587,66,283
588,66,282
589,66,282
590,66,282
591,66,282
592,66,283
593,66,284
594,66,284
595,66,284
596,66,284
597,66,283
598,66,282
599,66,282
600,66,281
601,66,282
602,66,284
603,66,284
604,66,284
605,66,284
606,66,284
607,66,285
608,66,286
609,66,286
610,66,285
611,66,283
612,66,283
613,66,284
614,66,284
615,66,284
616,66,284
617,66,283
618,66,281
619,66,281
620,66,284
621,66,284
622,66,284
623,66,283
624,66,283
625,66,284
626,66,284
627,66,285
628,66,285
629,66,286
630,66,287
631,66,286
632,66,287
633,66,292
634,66,293
635,66,294
636,66,295
637,66,298
638,66,298
639,66,298
640,66,298
641,66,293
642,66,294
643,66,294
644,66,294
645,66,294
646,66,293
647,66,293
648,66,295
649,66,294
650,66,294
651,66,295
652,66,294
653,66,294
654,66,292
655,66,292
656,66,292
657,66,294
658,66,292
659,66,291
660,66,289
661,66,288
662,66,290
663,66,291
664,66,291
665,66,291
666,66,293
667,66,294
668,66,293
669,66,293
670,66,292
671,66,294
672,66,293
673,66,292
674,66,295
675,66,294
676,66,294
677,66,295
678,66,296
679,66,295
680,66,295
681,66,295
682,66,295
683,66,298
684,66,298
685,66,298
686,66,297
687,66,297
688,66,297
689,66,297
690,66,297
691,66,298
692,67,302
693,67,300
694,67,303
695,67,302
696,67,300
697,67,301
698,67,301
699,67,309
700,67,307
701,67,307
702,67,307
703,67,307
704,67,306
705,67,306
706,67,308
707,67,309
708,67,309
709,67,311
710,67,310
711,67,310
712,67,311
713,67,311
714,67,307
715,67,307
716,67,307
717,67,308
718,67,309
719,67,312
720,67,315
721,66,315
722,66,312
723,66,314
724,66,314
725,66,315
726,66,316
727,66,318
728,66,319
729,66,319
730,66,318
731,66,318
732,66,318
733,66,316
734,66,316
735,66,316
736,66,313
737,66,315
738,66,315
739,66,314
740,66,313
741,66,314
742,66,314
743,66,314
744,66,313
745,66,316
746,66,316
747,66,316
748,66,318
749,66,318
750,67,318
751,67,318
752,67,316
753,67,316
754,67,316
755,67,316
756,67,316
757,67,317
758,67,318
759,67,315
760,67,315
761,67,315
762,67,315
763,67,315
764,67,316
765,67,316
766,67,317
767,67,317
768,67,317
769,67,317
770,67,317
771,67,317
772,67,316
773,67,315
774,67,315
775,67,312
776,67,312
777,67,313
778,67,315
779,67,314
780,67,316
781,67,315
782,67,314
783,67,314
784,67,315
785,67,315
786,67,318
787,67,318
788,67,319
789,67,318
790,67,318
791,67,317
792,67,318
793,67,318
794,67,318
795,67,318
796,67,318
797,68,317
798,68,317
799,68,316
800,68,316
801,68,316
802,68,316
803,68,313
804,68,312
805,68,313
806,68,313
807,68,311
808,68,310
809,68,310
810,68,309
811,68,310
812,68,309
813,68,307
814,68,307
815,68,310
816,68,310
817,68,311
818,68,310
819,68,312
820,68,310
821,68,309
822,68,309
823,68,309
824,68,309
825,68,309
826,68,311
827,68,311
828,68,311
829,68,315
830,68,314
831,68,314
832,68,315
833,68,318
834,68,315
835,68,316
836,68,312
837,68,314
838,68,313
839,68,313
840,68,311
841,68,309
842,68,309
843,68,308
844,68,308
845,68,310
846,68,313
847,68,315
848,68,312
849,68,308
850,68,308
851,68,308
852,68,308
853,68,308
854,68,308
855,68,307
856,68,307
857,68,308
858,68,308
859,68,308
860,68,307
861,68,307
862,68,306
863,68,307
864,68,307
