step,split_counties,split_munis,P1s,P2s,Ds
0,64,284,0.05918121770268947,0.672051271304227,0.5542929292929293
1,64,281,0.05918121770268947,0.672051271304227,0.5542929292929293
2,64,281,0.05918121770268947,0.672051271304227,0.5542929292929293
3,64,280,0.05918121770268947,0.672051271304227,0.5542929292929293
4,64,280,0.05918121770268947,0.672051271304227,0.5542929292929293
5,64,280,0.05918121770268947,0.672051271304227,0.5542929292929293
6,63,280,0.05918121770268947,0.672051271304227,0.5542929292929293
7,63,280,0.05918121770268947,0.672051271304227,0.5542929292929293
8,63,280,0.05918121770268947,0.672051271304227,0.5542929292929293
9,63,277,0.05918121770268947,0.672051271304227,0.5542929292929293
10,63,277,0.05918121770268947,0.672051271304227,0.5542929292929293
11,63,275,0.05918121770268947,0.672051271304227,0.5542929292929293
12,63,275,0.05918121770268947,0.672051271304227,0.5542929292929293
13,63,274,0.05918121770268947,0.672051271304227,0.5542929292929293
14,63,270,0.05791859144006317,0.6821522814052372,0.553030303030303
15,63,270,0.05791859144006317,0.6821522814052372,0.553030303030303
16,63,270,0.05791859144006317,0.6821522814052372,0.553030303030303
17,63,270,0.05791859144006317,0.6821522814052372,0.553030303030303
18,63,266,0.05791859144006317,0.6821522814052372,0.553030303030303
19,63,265,0.05791859144006317,0.6821522814052372,0.553030303030303
20,63,266,0.05791859144006317,0.6821522814052372,0.553030303030303
21,63,266,0.05791859144006317,0.6821522814052372,0.553030303030303
22,63,265,0.05791859144006317,0.6821522814052372,0.553030303030303
23,63,265,0.05791859144006317,0.6821522814052372,0.553030303030303
24,63,265,0.05791859144006317,0.6821522814052372,0.553030303030303
25,63,265,0.05791859144006317,0.6821522814052372,0.553030303030303
26,63,264,0.056655965177436984,0.6518492511022067,0.5517676767676768
27,63,263,0.056655965177436984,0.6518492511022067,0.5517676767676768
28,63,260,0.056655965177436984,0.6518492511022067,0.5517676767676768
29,63,260,0.056655965177436984,0.6518492511022067,0.5517676767676768
30,63,260,0.05791859144006317,0.6417482410011967,0.553030303030303
31,63,257,0.05791859144006317,0.6417482410011967,0.553030303030303
32,63,257,0.05791859144006317,0.6417482410011967,0.553030303030303
33,63,257,0.05791859144006317,0.6417482410011967,0.553030303030303
34,63,257,0.05791859144006317,0.6417482410011967,0.553030303030303
35,63,256,0.05791859144006317,0.6417482410011967,0.553030303030303
36,63,254,0.05791859144006317,0.6417482410011967,0.553030303030303
37,63,254,0.055393338914810686,0.6619502612032169,0.5505050505050505
38,63,253,0.05413071265218439,0.6518492511022068,0.5492424242424242
39,63,252,0.05413071265218439,0.6518492511022068,0.5492424242424242
40,63,252,0.05413071265218439,0.6518492511022068,0.5492424242424242
41,63,252,0.05413071265218439,0.6518492511022068,0.5492424242424242
42,63,252,0.05413071265218439,0.6518492511022068,0.5492424242424242
43,63,252,0.05413071265218439,0.6518492511022068,0.5492424242424242
44,63,250,0.05413071265218439,0.6518492511022067,0.5492424242424242
45,63,250,0.05413071265218439,0.6518492511022067,0.5492424242424242
46,63,250,0.05413071265218439,0.6518492511022067,0.5492424242424242
47,63,250,0.05413071265218439,0.6518492511022067,0.5492424242424242
48,63,251,0.05413071265218439,0.6518492511022067,0.5492424242424242
49,63,251,0.05413071265218439,0.6518492511022067,0.5492424242424242
50,63,252,0.05413071265218439,0.6518492511022067,0.5492424242424242
51,62,252,0.05413071265218439,0.6518492511022067,0.5492424242424242
52,62,250,0.0528680863895582,0.6417482410011968,0.547979797979798
53,62,248,0.0528680863895582,0.6417482410011968,0.547979797979798
54,62,248,0.0528680863895582,0.6417482410011968,0.547979797979798
55,62,248,0.0528680863895582,0.6417482410011968,0.547979797979798
56,62,248,0.0528680863895582,0.6417482410011968,0.547979797979798
57,62,247,0.0528680863895582,0.6417482410011968,0.547979797979798
58,62,247,0.0528680863895582,0.6417482410011968,0.547979797979798
59,61,246,0.0516054601269319,0.6518492511022068,0.5467171717171717
60,61,244,0.0516054601269319,0.6518492511022068,0.5467171717171717
61,61,243,0.0516054601269319,0.6518492511022068,0.5467171717171717
62,61,243,0.0516054601269319,0.6518492511022068,0.5467171717171717
63,61,243,0.0516054601269319,0.6518492511022068,0.5467171717171717
64,60,242,0.0516054601269319,0.6518492511022068,0.5467171717171717
65,60,239,0.0516054601269319,0.6518492511022068,0.5467171717171717
66,60,239,0.0516054601269319,0.6518492511022068,0.5467171717171717
67,60,239,0.0516054601269319,0.6518492511022068,0.5467171717171717
68,60,238,0.0516054601269319,0.6518492511022068,0.5467171717171717
69,60,237,0.0516054601269319,0.6518492511022068,0.5467171717171717
70,60,236,0.0516054601269319,0.6518492511022068,0.5467171717171717
71,60,236,0.0516054601269319,0.6518492511022068,0.5467171717171717
72,60,236,0.0516054601269319,0.6518492511022068,0.5467171717171717
73,60,235,0.0516054601269319,0.6518492511022068,0.5467171717171717
74,60,228,0.0503428338643056,0.6619502612032169,0.5454545454545454
75,60,228,0.0503428338643056,0.6619502612032169,0.5454545454545454
76,60,227,0.0503428338643056,0.6619502612032169,0.5454545454545454
77,60,225,0.0503428338643056,0.6619502612032169,0.5454545454545454
78,60,225,0.0503428338643056,0.6619502612032169,0.5454545454545454
79,60,225,0.0503428338643056,0.6619502612032169,0.5454545454545454
80,60,225,0.0503428338643056,0.6619502612032169,0.5454545454545454
81,60,224,0.049080207601679415,0.672051271304227,0.5441919191919192
82,60,223,0.049080207601679415,0.672051271304227,0.5441919191919192
83,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
84,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
85,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
86,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
87,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
88,60,222,0.049080207601679415,0.6922532915062471,0.5441919191919192
89,60,222,0.04781758133905312,0.682152281405237,0.5429292929292929
90,60,222,0.04781758133905312,0.682152281405237,0.5429292929292929
91,60,222,0.04781758133905312,0.682152281405237,0.5429292929292929
92,60,221,0.04781758133905312,0.682152281405237,0.5429292929292929
93,60,221,0.04781758133905312,0.682152281405237,0.5429292929292929
94,60,221,0.04781758133905312,0.682152281405237,0.5429292929292929
95,60,221,0.04781758133905312,0.7023543016072573,0.5429292929292929
96,60,221,0.04781758133905312,0.7023543016072573,0.5429292929292929
97,60,221,0.04781758133905312,0.7023543016072573,0.5429292929292929
98,60,220,0.04781758133905312,0.7023543016072573,0.5429292929292929
99,60,219,0.04781758133905312,0.7023543016072573,0.5429292929292929
100,60,219,0.04781758133905312,0.7023543016072573,0.5429292929292929
101,60,219,0.04781758133905312,0.7023543016072573,0.5429292929292929
102,60,218,0.04781758133905312,0.7023543016072573,0.5429292929292929
103,60,215,0.04781758133905312,0.7023543016072573,0.5429292929292929
104,60,215,0.04781758133905312,0.7023543016072573,0.5429292929292929
105,60,213,0.04529232881380063,0.7023543016072573,0.5404040404040404
106,60,213,0.04529232881380063,0.7023543016072573,0.5404040404040404
107,60,213,0.04529232881380063,0.7023543016072573,0.5404040404040404
108,60,213,0.04529232881380063,0.7023543016072573,0.5404040404040404
109,60,213,0.04529232881380063,0.7023543016072573,0.5404040404040404
110,60,209,0.04529232881380063,0.7023543016072573,0.5404040404040404
111,60,209,0.04529232881380063,0.7023543016072573,0.5404040404040404
112,60,209,0.04529232881380063,0.7023543016072573,0.5404040404040404
113,60,209,0.04529232881380063,0.7023543016072573,0.5404040404040404
114,60,209,0.04529232881380063,0.7023543016072573,0.5404040404040404
115,60,207,0.04529232881380063,0.7023543016072573,0.5404040404040404
116,60,207,0.04529232881380063,0.7023543016072573,0.5404040404040404
117,60,205,0.04529232881380063,0.7023543016072573,0.5404040404040404
118,60,205,0.04529232881380063,0.7023543016072573,0.5404040404040404
119,59,204,0.04529232881380063,0.7023543016072573,0.5404040404040404
120,59,204,0.04529232881380063,0.7023543016072573,0.5404040404040404
121,59,202,0.04402970255117433,0.6922532915062471,0.5391414141414141
122,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
123,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
124,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
125,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
126,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
127,59,201,0.04402970255117433,0.6922532915062471,0.5391414141414141
128,59,200,0.04402970255117433,0.6720512713042269,0.5391414141414141
129,59,200,0.04402970255117433,0.6720512713042269,0.5391414141414141
130,59,200,0.04402970255117433,0.6720512713042269,0.5391414141414141
131,59,200,0.04402970255117433,0.6720512713042269,0.5391414141414141
132,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
133,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
134,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
135,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
136,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
137,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
138,59,199,0.04402970255117433,0.6720512713042269,0.5391414141414141
139,59,199,0.042767076288548034,0.6619502612032169,0.5378787878787878
140,59,198,0.042767076288548034,0.6619502612032169,0.5378787878787878
141,59,198,0.042767076288548034,0.6619502612032169,0.5378787878787878
142,59,198,0.042767076288548034,0.6619502612032169,0.5378787878787878
143,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
144,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
145,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
146,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
147,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
148,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
149,59,197,0.042767076288548034,0.6619502612032169,0.5378787878787878
150,59,198,0.042767076288548034,0.6619502612032169,0.5378787878787878
151,59,195,0.042767076288548034,0.6619502612032169,0.5378787878787878
152,59,193,0.042767076288548034,0.6619502612032169,0.5378787878787878
153,59,192,0.042767076288548034,0.6619502612032169,0.5378787878787878
154,59,191,0.042767076288548034,0.6619502612032169,0.5378787878787878
155,59,188,0.042767076288548034,0.6619502612032169,0.5378787878787878
156,59,185,0.042767076288548034,0.6619502612032169,0.5378787878787878
157,59,185,0.042767076288548034,0.6619502612032169,0.5378787878787878
158,58,184,0.042767076288548034,0.6619502612032169,0.5378787878787878
159,58,181,0.042767076288548034,0.6619502612032169,0.5378787878787878
160,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
161,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
162,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
163,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
164,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
165,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
166,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
167,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
168,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
169,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
170,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
171,57,182,0.042767076288548034,0.6619502612032169,0.5378787878787878
172,57,179,0.03897919750066925,0.6922532915062471,0.5340909090909091
173,57,179,0.03897919750066925,0.6922532915062471,0.5340909090909091
174,57,179,0.03897919750066925,0.6922532915062471,0.5340909090909091
175,57,179,0.03897919750066925,0.6922532915062471,0.5340909090909091
176,57,179,0.03897919750066925,0.6922532915062471,0.5340909090909091
177,57,179,0.03771657123804306,0.682152281405237,0.5328282828282829
178,57,179,0.03771657123804306,0.682152281405237,0.5328282828282829
179,57,179,0.03771657123804306,0.682152281405237,0.5328282828282829
180,57,179,0.03771657123804306,0.682152281405237,0.5328282828282829
181,57,179,0.03771657123804306,0.682152281405237,0.5328282828282829
182,57,179,0.03392869245016428,0.6518492511022068,0.5290404040404041
183,57,179,0.03392869245016428,0.6518492511022068,0.5290404040404041
184,57,179,0.03392869245016428,0.6518492511022068,0.5290404040404041
185,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
186,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
187,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
188,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
189,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
190,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
191,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
192,57,178,0.03392869245016428,0.6518492511022068,0.5290404040404041
193,57,175,0.03392869245016428,0.6518492511022068,0.5290404040404041
194,57,175,0.03392869245016428,0.6518492511022068,0.5290404040404041
195,57,175,0.03392869245016428,0.6518492511022068,0.5290404040404041
196,57,175,0.03392869245016428,0.6518492511022068,0.5290404040404041
197,57,175,0.03392869245016428,0.6518492511022068,0.5290404040404041
198,57,176,0.03392869245016428,0.6518492511022068,0.5290404040404041
199,57,176,0.03392869245016428,0.6518492511022068,0.5290404040404041
200,57,176,0.03392869245016428,0.6518492511022068,0.5290404040404041
201,57,176,0.03392869245016428,0.6518492511022068,0.5290404040404041
202,57,175,0.03266606618753798,0.6417482410011967,0.5277777777777778
203,57,175,0.03266606618753798,0.6417482410011967,0.5277777777777778
204,57,173,0.03266606618753798,0.6417482410011967,0.5277777777777778
205,57,172,0.03266606618753798,0.6417482410011967,0.5277777777777778
206,57,172,0.03266606618753798,0.6417482410011967,0.5277777777777778
207,57,172,0.03392869245016428,0.6518492511022067,0.5290404040404041
208,57,172,0.03392869245016428,0.6518492511022067,0.5290404040404041
209,56,171,0.03392869245016428,0.6518492511022067,0.5290404040404041
210,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
211,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
212,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
213,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
214,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
215,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
216,56,170,0.03392869245016428,0.6518492511022067,0.5290404040404041
217,56,169,0.03392869245016428,0.6518492511022067,0.5290404040404041
218,56,169,0.03392869245016428,0.6518492511022067,0.5290404040404041
219,56,167,0.03392869245016428,0.6518492511022067,0.5290404040404041
220,56,167,0.03392869245016428,0.6518492511022067,0.5290404040404041
221,56,167,0.03266606618753798,0.6619502612032168,0.5277777777777778
222,56,166,0.03266606618753798,0.6619502612032168,0.5277777777777778
223,56,165,0.03266606618753798,0.6619502612032168,0.5277777777777778
224,56,165,0.03266606618753798,0.6619502612032168,0.5277777777777778
225,56,165,0.03266606618753798,0.6619502612032168,0.5277777777777778
226,56,165,0.03266606618753798,0.6619502612032168,0.5277777777777778
227,56,165,0.03140343992491168,0.6518492511022068,0.5265151515151515
228,56,162,0.030140813662285493,0.6417482410011967,0.5252525252525253
229,56,162,0.030140813662285493,0.6417482410011967,0.5252525252525253
230,56,162,0.030140813662285493,0.6417482410011967,0.5252525252525253
231,56,162,0.030140813662285493,0.6417482410011967,0.5252525252525253
232,56,162,0.030140813662285493,0.6417482410011967,0.5252525252525253
233,56,163,0.030140813662285493,0.6417482410011967,0.5252525252525253
234,56,165,0.030140813662285493,0.6417482410011967,0.5252525252525253
235,56,165,0.030140813662285493,0.6417482410011967,0.5252525252525253
