step,split_counties,split_munis,P1s,P2s,Ds
56,64,299,0.05413071265218439,0.6922532915062474,0.5492424242424242
57,64,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
58,64,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
59,64,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
60,64,302,0.05413071265218439,0.6922532915062474,0.5492424242424242
61,64,301,0.05413071265218439,0.6922532915062474,0.5492424242424242
62,64,300,0.05413071265218439,0.6922532915062474,0.5492424242424242
63,64,301,0.05413071265218439,0.6922532915062474,0.5492424242424242
64,63,302,0.05413071265218439,0.6922532915062474,0.5492424242424242
65,63,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
66,63,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
67,63,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
68,63,305,0.05413071265218439,0.6922532915062474,0.5492424242424242
69,63,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
70,63,302,0.05413071265218439,0.6922532915062474,0.5492424242424242
71,63,302,0.05413071265218439,0.6922532915062474,0.5492424242424242
72,63,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
73,63,304,0.05413071265218439,0.6922532915062474,0.5492424242424242
74,63,305,0.05413071265218439,0.6922532915062474,0.5492424242424242
75,63,305,0.05413071265218439,0.6922532915062474,0.5492424242424242
76,63,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
77,63,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
78,63,303,0.05413071265218439,0.6922532915062474,0.5492424242424242
79,63,304,0.0528680863895582,0.7023543016072573,0.547979797979798
80,63,304,0.0528680863895582,0.7023543016072573,0.547979797979798
81,63,304,0.0528680863895582,0.7023543016072573,0.547979797979798
82,63,304,0.0516054601269319,0.6922532915062473,0.5467171717171717
83,63,303,0.0516054601269319,0.6922532915062473,0.5467171717171717
84,63,304,0.0516054601269319,0.6922532915062473,0.5467171717171717
85,63,305,0.0516054601269319,0.6922532915062473,0.5467171717171717
86,63,305,0.0503428338643056,0.7023543016072573,0.5454545454545454
87,63,305,0.0503428338643056,0.7023543016072573,0.5454545454545454
88,63,301,0.0503428338643056,0.7023543016072573,0.5454545454545454
89,63,301,0.0503428338643056,0.7023543016072573,0.5454545454545454
90,63,301,0.0503428338643056,0.7023543016072573,0.5454545454545454
91,63,301,0.0503428338643056,0.7023543016072573,0.5454545454545454
92,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
93,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
94,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
95,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
96,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
97,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
98,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
99,63,303,0.0503428338643056,0.7023543016072573,0.5454545454545454
100,63,303,0.0503428338643056,0.7023543016072573,0.5454545454545454
101,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
102,63,302,0.0503428338643056,0.7023543016072573,0.5454545454545454
103,63,303,0.0503428338643056,0.7023543016072573,0.5454545454545454
104,63,302,0.0516054601269319,0.7124553117082675,0.5467171717171717
105,63,301,0.0516054601269319,0.7124553117082675,0.5467171717171717
106,63,298,0.049080207601679415,0.7326573319102876,0.5441919191919192
107,63,298,0.049080207601679415,0.7326573319102876,0.5441919191919192
108,63,298,0.049080207601679415,0.7326573319102876,0.5441919191919192
109,63,299,0.049080207601679415,0.7326573319102876,0.5441919191919192
110,63,299,0.049080207601679415,0.7326573319102876,0.5441919191919192
111,63,299,0.049080207601679415,0.7326573319102876,0.5441919191919192
112,63,299,0.049080207601679415,0.7326573319102876,0.5441919191919192
113,63,299,0.049080207601679415,0.7326573319102876,0.5441919191919192
114,63,300,0.049080207601679415,0.7326573319102876,0.5441919191919192
115,63,300,0.049080207601679415,0.7326573319102876,0.5441919191919192
116,63,302,0.049080207601679415,0.7326573319102876,0.5441919191919192
117,63,302,0.04402970255117433,0.7528593521123079,0.5391414141414141
118,63,302,0.04402970255117433,0.7528593521123079,0.5391414141414141
119,63,301,0.04402970255117433,0.7528593521123079,0.5391414141414141
120,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
121,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
122,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
123,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
124,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
125,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
126,63,304,0.04402970255117433,0.7528593521123079,0.5391414141414141
127,63,304,0.04402970255117433,0.7528593521123079,0.5391414141414141
128,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
129,63,303,0.04402970255117433,0.7528593521123079,0.5391414141414141
130,63,299,0.042767076288548034,0.7427583420112978,0.5378787878787878
131,63,298,0.042767076288548034,0.7427583420112978,0.5378787878787878
132,63,298,0.042767076288548034,0.7427583420112978,0.5378787878787878
133,63,298,0.042767076288548034,0.7427583420112978,0.5378787878787878
134,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
135,63,299,0.042767076288548034,0.7427583420112978,0.5378787878787878
136,63,300,0.042767076288548034,0.7427583420112978,0.5378787878787878
137,63,300,0.042767076288548034,0.7427583420112978,0.5378787878787878
138,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
139,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
140,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
141,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
142,63,301,0.042767076288548034,0.7427583420112978,0.5378787878787878
143,64,303,0.042767076288548034,0.7427583420112978,0.5378787878787878
144,64,303,0.042767076288548034,0.7427583420112978,0.5378787878787878
145,64,303,0.042767076288548034,0.7427583420112978,0.5378787878787878
146,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
147,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
148,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
149,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
150,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
151,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
152,64,309,0.042767076288548034,0.7427583420112978,0.5378787878787878
153,64,309,0.042767076288548034,0.7427583420112978,0.5378787878787878
154,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
155,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
156,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
157,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
158,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
159,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
160,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
161,64,311,0.042767076288548034,0.7427583420112978,0.5378787878787878
162,64,310,0.042767076288548034,0.7427583420112978,0.5378787878787878
163,64,310,0.042767076288548034,0.7427583420112978,0.5378787878787878
164,64,309,0.042767076288548034,0.7427583420112978,0.5378787878787878
165,64,308,0.042767076288548034,0.7427583420112978,0.5378787878787878
166,64,305,0.042767076288548034,0.7427583420112978,0.5378787878787878
167,64,305,0.042767076288548034,0.7427583420112978,0.5378787878787878
168,64,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
169,64,305,0.042767076288548034,0.7427583420112978,0.5378787878787878
170,63,306,0.042767076288548034,0.7427583420112978,0.5378787878787878
171,63,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
172,63,307,0.042767076288548034,0.7427583420112978,0.5378787878787878
173,63,306,0.041504450025921846,0.7326573319102876,0.5366161616161617
174,63,306,0.04024182376329555,0.7427583420112978,0.5353535353535354
175,63,306,0.04024182376329555,0.7427583420112978,0.5353535353535354
176,63,307,0.04024182376329555,0.7427583420112978,0.5353535353535354
177,63,306,0.04024182376329555,0.7427583420112978,0.5353535353535354
178,63,307,0.04024182376329555,0.7427583420112978,0.5353535353535354
179,63,307,0.04024182376329555,0.7427583420112978,0.5353535353535354
180,63,307,0.04024182376329555,0.7427583420112978,0.5353535353535354
181,63,305,0.04024182376329555,0.7427583420112978,0.5353535353535354
182,63,307,0.04024182376329555,0.7427583420112978,0.5353535353535354
183,63,309,0.04024182376329555,0.7427583420112978,0.5353535353535354
184,63,309,0.04024182376329555,0.7427583420112978,0.5353535353535354
185,63,312,0.04024182376329555,0.7427583420112978,0.5353535353535354
186,63,311,0.04024182376329555,0.7427583420112978,0.5353535353535354
187,63,311,0.04024182376329555,0.7427583420112978,0.5353535353535354
188,63,311,0.04024182376329555,0.7427583420112978,0.5353535353535354
189,63,311,0.04024182376329555,0.7427583420112978,0.5353535353535354
190,63,308,0.04024182376329555,0.7427583420112978,0.5353535353535354
191,63,308,0.04024182376329555,0.7427583420112978,0.5353535353535354
192,63,308,0.04024182376329555,0.7427583420112978,0.5353535353535354
193,62,308,0.04024182376329555,0.7427583420112978,0.5353535353535354
194,62,309,0.04024182376329555,0.7427583420112978,0.5353535353535354
195,62,310,0.04024182376329555,0.7427583420112978,0.5353535353535354
196,62,311,0.041504450025921846,0.7326573319102878,0.5366161616161617
197,62,309,0.041504450025921846,0.7326573319102878,0.5366161616161617
198,62,310,0.041504450025921846,0.7326573319102878,0.5366161616161617
199,62,309,0.041504450025921846,0.7326573319102878,0.5366161616161617
200,62,309,0.041504450025921846,0.7326573319102878,0.5366161616161617
201,62,307,0.041504450025921846,0.7326573319102878,0.5366161616161617
202,62,307,0.041504450025921846,0.7326573319102878,0.5366161616161617
203,62,307,0.041504450025921846,0.7326573319102878,0.5366161616161617
204,62,303,0.041504450025921846,0.7326573319102878,0.5366161616161617
205,62,303,0.041504450025921846,0.7326573319102878,0.5366161616161617
206,62,303,0.041504450025921846,0.7326573319102878,0.5366161616161617
207,62,304,0.041504450025921846,0.7326573319102878,0.5366161616161617
208,62,304,0.041504450025921846,0.7326573319102878,0.5366161616161617
209,62,303,0.041504450025921846,0.7326573319102878,0.5366161616161617
210,62,303,0.041504450025921846,0.7326573319102878,0.5366161616161617
211,63,301,0.041504450025921846,0.7326573319102878,0.5366161616161617
212,63,301,0.041504450025921846,0.7326573319102878,0.5366161616161617
213,63,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
214,63,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
215,63,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
216,63,300,0.04024182376329555,0.7225563218092776,0.5353535353535354
217,63,299,0.04024182376329555,0.7225563218092776,0.5353535353535354
218,63,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
219,63,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
220,63,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
221,64,299,0.04024182376329555,0.7225563218092776,0.5353535353535354
222,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
223,64,303,0.04024182376329555,0.7225563218092776,0.5353535353535354
224,64,303,0.04024182376329555,0.7225563218092776,0.5353535353535354
225,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
226,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
227,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
228,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
229,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
230,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
231,64,303,0.04024182376329555,0.7225563218092776,0.5353535353535354
232,64,304,0.04024182376329555,0.7225563218092776,0.5353535353535354
233,64,303,0.04024182376329555,0.7225563218092776,0.5353535353535354
234,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
235,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
236,64,300,0.04024182376329555,0.7225563218092776,0.5353535353535354
237,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
238,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
239,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
240,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
241,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
242,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
243,64,301,0.04024182376329555,0.7225563218092776,0.5353535353535354
244,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
245,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
246,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
247,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
248,64,302,0.04024182376329555,0.7225563218092776,0.5353535353535354
249,64,300,0.04024182376329555,0.7225563218092776,0.5353535353535354
250,64,300,0.04024182376329555,0.7225563218092776,0.5353535353535354
251,64,300,0.04024182376329555,0.7225563218092776,0.5353535353535354
252,64,299,0.04024182376329555,0.7225563218092776,0.5353535353535354
253,64,299,0.04024182376329555,0.7225563218092776,0.5353535353535354
254,64,298,0.04024182376329555,0.7225563218092776,0.5353535353535354
255,64,296,0.04024182376329555,0.7225563218092776,0.5353535353535354
256,64,293,0.04024182376329555,0.7225563218092776,0.5353535353535354
257,64,292,0.04024182376329555,0.7225563218092776,0.5353535353535354
258,64,293,0.04024182376329555,0.7225563218092776,0.5353535353535354
259,64,293,0.04024182376329555,0.7225563218092776,0.5353535353535354
260,64,292,0.04024182376329555,0.7225563218092776,0.5353535353535354
261,64,290,0.03897919750066925,0.7124553117082675,0.5340909090909091
262,64,290,0.03897919750066925,0.7124553117082675,0.5340909090909091
263,64,290,0.03897919750066925,0.7124553117082675,0.5340909090909091
264,64,291,0.03897919750066925,0.7124553117082675,0.5340909090909091
265,65,294,0.03897919750066925,0.7124553117082675,0.5340909090909091
266,65,294,0.03897919750066925,0.7124553117082675,0.5340909090909091
267,65,291,0.03897919750066925,0.7124553117082675,0.5340909090909091
268,64,291,0.03897919750066925,0.7124553117082675,0.5340909090909091
269,64,291,0.03897919750066925,0.7124553117082675,0.5340909090909091
270,64,295,0.03897919750066925,0.7124553117082675,0.5340909090909091
271,64,293,0.03897919750066925,0.7124553117082675,0.5340909090909091
272,64,292,0.03897919750066925,0.7124553117082675,0.5340909090909091
273,64,293,0.03897919750066925,0.7124553117082675,0.5340909090909091
274,64,296,0.03897919750066925,0.7124553117082675,0.5340909090909091
275,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
276,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
277,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
278,64,298,0.03897919750066925,0.7124553117082675,0.5340909090909091
279,64,298,0.03897919750066925,0.7124553117082675,0.5340909090909091
280,64,298,0.03897919750066925,0.7124553117082675,0.5340909090909091
281,64,298,0.03897919750066925,0.7124553117082675,0.5340909090909091
282,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
283,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
284,64,297,0.03897919750066925,0.7124553117082675,0.5340909090909091
285,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
286,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
287,64,300,0.03771657123804306,0.7023543016072574,0.5328282828282829
288,64,300,0.03771657123804306,0.7023543016072574,0.5328282828282829
289,64,300,0.03771657123804306,0.7023543016072574,0.5328282828282829
290,64,300,0.03771657123804306,0.7023543016072574,0.5328282828282829
291,64,300,0.03771657123804306,0.7023543016072574,0.5328282828282829
292,64,299,0.03771657123804306,0.7023543016072574,0.5328282828282829
293,64,299,0.03771657123804306,0.7023543016072574,0.5328282828282829
294,64,299,0.03771657123804306,0.7023543016072574,0.5328282828282829
295,64,301,0.03771657123804306,0.7023543016072574,0.5328282828282829
296,64,301,0.03771657123804306,0.7023543016072574,0.5328282828282829
297,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
298,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
299,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
300,64,298,0.03771657123804306,0.7023543016072574,0.5328282828282829
301,64,299,0.03771657123804306,0.7023543016072574,0.5328282828282829
302,64,299,0.03645394497541676,0.7124553117082676,0.5315656565656566
303,64,300,0.03645394497541676,0.7124553117082676,0.5315656565656566
304,64,302,0.03645394497541676,0.7124553117082676,0.5315656565656566
305,64,302,0.03645394497541676,0.7124553117082676,0.5315656565656566
306,64,302,0.03645394497541676,0.7124553117082676,0.5315656565656566
307,64,303,0.03645394497541676,0.7124553117082676,0.5315656565656566
308,64,303,0.03645394497541676,0.7124553117082676,0.5315656565656566
309,64,303,0.03645394497541676,0.7124553117082676,0.5315656565656566
310,64,308,0.03645394497541676,0.7124553117082676,0.5315656565656566
311,64,308,0.03645394497541676,0.7124553117082676,0.5315656565656566
312,64,308,0.03645394497541676,0.7124553117082676,0.5315656565656566
313,64,308,0.03645394497541676,0.7124553117082676,0.5315656565656566
314,64,308,0.03392869245016428,0.7326573319102878,0.5290404040404041
315,64,308,0.03392869245016428,0.7326573319102878,0.5290404040404041
316,64,309,0.03392869245016428,0.7326573319102878,0.5290404040404041
317,64,309,0.03392869245016428,0.7326573319102878,0.5290404040404041
318,64,309,0.03392869245016428,0.7326573319102878,0.5290404040404041
319,64,308,0.03392869245016428,0.7326573319102878,0.5290404040404041
320,64,308,0.03392869245016428,0.7326573319102878,0.5290404040404041
321,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
322,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
323,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
324,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
325,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
326,63,304,0.03392869245016428,0.7326573319102878,0.5290404040404041
327,64,306,0.03392869245016428,0.7326573319102878,0.5290404040404041
328,64,306,0.03392869245016428,0.7326573319102878,0.5290404040404041
329,64,306,0.03392869245016428,0.7326573319102878,0.5290404040404041
330,64,306,0.03392869245016428,0.7326573319102878,0.5290404040404041
331,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
332,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
333,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
334,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
335,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
336,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
337,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
338,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
339,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
340,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
341,64,298,0.03266606618753798,0.661950261203217,0.5277777777777778
342,64,298,0.03266606618753798,0.661950261203217,0.5277777777777778
343,64,298,0.03266606618753798,0.661950261203217,0.5277777777777778
344,64,299,0.03266606618753798,0.661950261203217,0.5277777777777778
345,64,299,0.03266606618753798,0.661950261203217,0.5277777777777778
346,64,300,0.03266606618753798,0.661950261203217,0.5277777777777778
347,64,300,0.03266606618753798,0.661950261203217,0.5277777777777778
348,64,302,0.03266606618753798,0.661950261203217,0.5277777777777778
349,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
350,64,301,0.03266606618753798,0.661950261203217,0.5277777777777778
351,64,307,0.03266606618753798,0.661950261203217,0.5277777777777778
352,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
353,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
354,64,305,0.03266606618753798,0.661950261203217,0.5277777777777778
355,64,305,0.03266606618753798,0.661950261203217,0.5277777777777778
356,64,306,0.03266606618753798,0.661950261203217,0.5277777777777778
357,64,307,0.03266606618753798,0.661950261203217,0.5277777777777778
358,64,308,0.03266606618753798,0.661950261203217,0.5277777777777778
359,64,308,0.03266606618753798,0.661950261203217,0.5277777777777778
360,64,308,0.03266606618753798,0.661950261203217,0.5277777777777778
361,64,309,0.03266606618753798,0.661950261203217,0.5277777777777778
362,64,309,0.03266606618753798,0.661950261203217,0.5277777777777778
363,64,309,0.03266606618753798,0.661950261203217,0.5277777777777778
364,64,309,0.03266606618753798,0.661950261203217,0.5277777777777778
365,64,309,0.03266606618753798,0.661950261203217,0.5277777777777778
366,64,309,0.030140813662285493,0.6417482410011969,0.5252525252525253
367,64,309,0.030140813662285493,0.6417482410011969,0.5252525252525253
368,64,309,0.030140813662285493,0.6417482410011969,0.5252525252525253
369,64,308,0.030140813662285493,0.6417482410011969,0.5252525252525253
370,64,307,0.030140813662285493,0.6417482410011969,0.5252525252525253
371,64,306,0.030140813662285493,0.6417482410011969,0.5252525252525253
372,64,306,0.030140813662285493,0.6417482410011969,0.5252525252525253
373,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
374,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
375,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
376,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
377,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
378,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
379,64,306,0.028878187399659194,0.6316472309001868,0.523989898989899
380,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
381,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
382,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
383,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
384,64,305,0.028878187399659194,0.6316472309001868,0.523989898989899
385,64,305,0.030140813662285493,0.6417482410011969,0.5252525252525253
386,64,305,0.030140813662285493,0.6417482410011969,0.5252525252525253
387,64,305,0.030140813662285493,0.6417482410011969,0.5252525252525253
388,64,304,0.030140813662285493,0.6417482410011969,0.5252525252525253
389,64,304,0.030140813662285493,0.6417482410011969,0.5252525252525253
390,64,304,0.030140813662285493,0.6417482410011969,0.5252525252525253
391,64,304,0.030140813662285493,0.6417482410011969,0.5252525252525253
392,64,304,0.030140813662285493,0.6417482410011969,0.5252525252525253
393,64,305,0.030140813662285493,0.6417482410011969,0.5252525252525253
394,64,306,0.030140813662285493,0.6417482410011969,0.5252525252525253
395,64,310,0.030140813662285493,0.6417482410011969,0.5252525252525253
396,64,311,0.030140813662285493,0.6417482410011969,0.5252525252525253
397,64,312,0.030140813662285493,0.6417482410011969,0.5252525252525253
398,64,313,0.030140813662285493,0.6417482410011969,0.5252525252525253
399,64,313,0.030140813662285493,0.6417482410011969,0.5252525252525253
400,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
401,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
402,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
403,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
404,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
405,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
406,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
407,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
408,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
409,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
410,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
411,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
412,64,313,0.027615561137032896,0.6215462207991767,0.5227272727272727
413,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
414,64,315,0.027615561137032896,0.6215462207991767,0.5227272727272727
415,64,314,0.027615561137032896,0.6215462207991767,0.5227272727272727
416,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
417,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
418,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
419,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
420,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
421,64,311,0.027615561137032896,0.6215462207991767,0.5227272727272727
422,64,312,0.027615561137032896,0.6215462207991767,0.5227272727272727
423,64,312,0.027615561137032896,0.6215462207991767,0.5227272727272727
