1,14
2,14
3,14
4,14
5,14
6,14
7,14
8,24
9,24
10,24
11,14
12,14
13,14
14,14
15,14
16,14
17,14
18,14
19,24
20,14
21,24
22,14
23,14
24,14
25,14
26,24
27,24
28,14
29,14
30,14
31,24
32,24
33,24
34,24
35,24
36,24
37,14
38,14
39,24
40,24
41,24
42,14
43,14
44,25
45,25
46,25
47,25
48,25
49,25
50,25
51,25
52,25
53,25
54,25
55,25
56,25
57,25
58,25
59,25
60,25
61,25
62,25
63,25
64,25
65,25
66,25
67,25
68,25
69,25
70,25
71,25
72,25
73,25
74,25
75,25
76,25
77,25
78,25
79,25
80,25
81,25
82,25
83,25
84,25
85,25
86,25
87,25
88,25
89,25
90,25
91,25
92,25
93,25
94,25
95,25
96,25
97,25
98,25
99,25
100,25
101,25
102,25
103,25
104,25
105,25
106,25
107,25
108,25
109,25
110,25
111,25
112,25
113,25
114,25
115,25
116,25
117,25
118,25
119,25
120,23
121,25
122,25
123,25
124,25
125,25
126,25
127,25
128,25
129,25
130,25
131,25
132,25
133,25
134,25
135,25
136,25
137,25
138,25
139,25
140,25
141,25
142,25
143,25
144,25
145,25
146,25
147,25
148,25
149,25
150,25
151,25
152,25
153,25
154,25
155,25
156,25
157,25
158,25
159,25
160,25
161,25
162,25
163,25
164,25
165,25
166,25
167,25
168,25
169,25
170,25
171,25
172,25
173,25
174,25
175,25
176,25
177,25
178,25
179,25
180,25
181,25
182,25
183,25
184,25
185,25
186,25
187,25
188,25
189,25
190,25
191,25
192,25
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,30
203,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,2
215,30
216,30
217,30
218,30
219,30
220,30
221,30
222,30
223,30
224,30
225,1
226,1
227,1
228,1
229,30
230,30
231,30
232,30
233,1
234,30
235,30
236,30
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,2
245,2
246,1
247,1
248,1
249,30
250,30
251,1
252,30
253,30
254,30
255,30
256,30
257,30
258,30
259,30
260,30
261,30
262,30
263,30
264,30
265,30
266,30
267,30
268,30
269,30
270,30
271,30
272,30
273,30
274,30
275,30
276,30
277,30
278,30
279,30
280,30
281,30
282,30
283,30
284,2
285,2
286,30
287,30
288,30
289,30
290,30
291,2
292,30
293,2
294,2
295,2
296,2
297,2
298,1
299,1
300,1
301,2
302,25
303,2
304,2
305,2
306,2
307,2
308,2
309,2
310,1
311,1
312,1
313,30
314,2
315,30
316,30
317,2
318,30
319,2
320,2
321,2
322,2
323,2
324,30
325,30
326,30
327,2
328,2
329,2
330,1
331,1
332,1
333,1
334,1
335,1
336,1
337,1
338,30
339,30
340,30
341,1
342,1
343,1
344,1
345,30
346,30
347,30
348,1
349,1
350,1
351,1
352,1
353,2
354,2
355,2
356,2
357,2
358,2
359,2
360,1
361,1
362,1
363,1
364,1
365,1
366,1
367,30
368,30
369,30
370,30
371,30
372,30
373,30
374,30
375,1
376,1
377,1
378,1
379,1
380,1
381,31
382,31
383,31
384,31
385,31
386,31
387,31
388,31
389,31
390,31
391,31
392,31
393,31
394,31
395,31
396,31
397,31
398,31
399,31
400,31
401,31
402,31
403,31
404,31
405,31
406,31
407,31
408,10
409,25
410,10
411,25
412,10
413,10
414,10
415,10
416,10
417,10
418,25
419,25
420,25
421,10
422,10
423,10
424,10
425,25
426,25
427,25
428,25
429,25
430,25
431,25
432,10
433,10
434,10
435,10
