1,40
2,40
3,40
4,40
5,40
6,40
7,40
8,40
9,40
10,40
11,39
12,39
13,39
14,40
15,40
16,40
17,40
18,40
19,40
20,40
21,40
22,40
23,40
24,40
25,39
26,40
27,40
28,40
29,40
30,40
31,40
32,40
33,40
34,40
35,40
36,40
37,39
38,39
39,40
40,40
41,40
42,39
43,39
44,49
45,49
46,49
47,49
48,49
49,49
50,49
51,49
52,49
53,49
54,49
55,49
56,49
57,49
58,49
59,49
60,49
61,49
62,49
63,49
64,14
65,49
66,49
67,49
68,49
69,49
70,49
71,49
72,49
73,49
74,49
75,49
76,49
77,49
78,70
79,70
80,70
81,65
82,25
83,25
84,25
85,25
86,25
87,25
88,25
89,25
90,25
91,25
92,25
93,25
94,25
95,25
96,65
97,65
98,65
99,65
100,65
101,65
102,65
103,70
104,70
105,70
106,70
107,70
108,70
109,65
110,65
111,65
112,25
113,25
114,25
115,25
116,25
117,65
118,65
119,70
120,65
121,65
122,25
123,25
124,65
125,65
126,65
127,65
128,65
129,25
130,25
131,25
132,25
133,25
134,25
135,25
136,25
137,25
138,25
139,25
140,25
141,25
142,25
143,25
144,25
145,25
146,65
147,25
148,25
149,25
150,25
151,25
152,25
153,70
154,70
155,70
156,14
157,14
158,14
159,14
160,14
161,14
162,14
163,14
164,14
165,14
166,14
167,14
168,14
169,14
170,14
171,14
172,14
173,14
174,14
175,14
176,14
177,14
178,14
179,14
180,14
181,14
182,14
183,14
184,14
185,14
186,14
187,14
188,14
189,14
190,14
191,14
192,14
193,31
194,31
195,31
196,31
197,31
198,31
199,31
200,31
201,31
202,31
203,43
204,43
205,43
206,43
207,43
208,43
209,43
210,43
211,43
212,43
213,43
214,43
215,31
216,31
217,31
218,31
219,31
220,31
221,31
222,31
223,31
224,31
225,61
226,61
227,61
228,61
229,31
230,31
231,31
232,31
233,31
234,31
235,31
236,31
237,31
238,31
239,31
240,61
241,61
242,61
243,61
244,31
245,31
246,61
247,61
248,61
249,61
250,61
251,50
252,50
253,31
254,31
255,75
256,75
257,75
258,75
259,31
