1,74
2,74
3,74
4,74
5,74
6,74
7,74
8,74
9,74
10,74
11,74
12,74
13,74
14,74
15,74
16,74
17,74
18,74
19,74
20,74
21,74
22,74
23,74
24,74
25,74
26,74
27,74
28,74
29,74
30,74
31,74
32,74
33,74
34,74
35,74
36,74
37,74
38,74
39,74
40,74
41,74
42,74
43,74
44,13
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,13
57,13
58,13
59,13
60,13
61,13
62,13
63,13
64,13
65,13
66,13
67,13
68,13
69,13
70,13
71,13
72,13
73,13
74,13
75,13
76,13
77,13
78,76
79,76
80,76
81,67
82,67
83,67
84,67
85,67
86,67
87,67
88,67
89,67
90,67
91,76
92,67
93,67
94,67
95,76
96,76
97,76
98,76
99,76
100,76
101,76
102,76
103,76
104,76
105,76
106,76
107,76
108,76
109,67
110,67
111,76
112,76
113,76
114,76
115,76
116,76
117,67
118,67
119,76
120,76
121,76
122,76
123,76
124,67
125,67
126,67
127,67
128,67
129,76
130,76
131,76
132,76
133,76
134,76
135,76
136,76
137,76
138,76
139,76
140,76
141,67
142,76
143,76
144,76
145,76
146,67
147,76
148,67
149,67
150,67
151,67
152,76
153,67
154,67
155,67
156,13
157,13
158,13
159,13
160,13
161,13
162,13
163,13
164,13
165,13
166,13
167,13
168,13
169,13
170,13
171,13
172,13
173,13
174,13
175,13
176,13
177,13
178,13
179,13
180,13
181,13
182,13
183,13
184,13
185,13
186,13
187,13
188,13
189,13
190,13
191,13
192,13
193,38
194,38
195,38
196,38
197,38
198,19
199,19
200,19
201,19
202,19
203,38
204,40
205,38
206,40
207,40
208,40
209,40
210,40
211,40
212,40
213,38
214,38
215,81
216,81
217,81
218,81
219,81
220,81
221,81
222,81
223,81
224,81
225,4
226,4
227,4
228,4
229,19
230,19
231,19
232,19
233,19
234,19
235,19
236,19
237,19
238,19
239,19
240,19
241,19
242,19
243,19
244,19
245,19
246,19
247,4
248,4
249,19
250,19
251,4
252,81
253,81
254,81
255,81
256,81
257,81
258,81
259,81
260,81
261,81
262,81
263,38
264,38
265,38
266,38
267,81
268,81
269,81
270,38
271,38
272,81
273,81
274,81
275,38
276,38
277,38
278,38
279,38
280,38
281,38
282,38
283,38
284,38
285,38
286,40
287,38
288,38
289,38
290,38
291,40
292,40
293,40
294,40
295,40
296,40
297,40
298,4
299,4
300,4
301,40
302,13
303,40
304,40
305,40
306,40
307,40
308,40
309,40
310,40
311,19
312,19
313,40
314,40
315,40
316,40
317,40
318,40
319,40
320,40
321,40
322,40
323,40
324,40
325,40
326,40
327,40
328,40
329,40
330,4
331,4
332,19
333,19
334,19
335,19
336,19
337,19
338,19
339,19
340,19
341,19
342,19
343,19
344,19
345,19
346,19
347,19
348,19
349,19
350,4
351,4
352,4
353,88
354,88
355,88
356,88
357,88
358,88
359,88
360,19
361,19
362,19
363,4
364,4
365,4
366,4
367,88
368,88
369,88
370,88
371,88
372,88
373,88
374,88
375,19
376,19
377,19
378,19
379,19
380,19
381,56
382,56
383,56
384,56
385,56
386,56
387,56
388,56
389,56
390,56
391,56
392,56
393,56
394,56
395,56
396,56
397,56
398,56
399,56
400,56
401,56
402,56
403,56
404,56
405,56
406,56
407,56
408,48
409,48
410,48
411,48
412,48
413,48
414,48
415,48
416,48
417,48
418,48
419,48
420,48
421,48
422,48
423,48
424,48
425,48
426,48
427,48
428,48
429,48
430,48
431,48
432,48
433,48
434,48
435,48
436,48
437,48
438,48
439,48
440,48
441,48
442,48
443,48
444,48
445,48
446,48
447,48
448,48
449,58
450,58
451,58
452,58
453,58
454,58
455,58
456,58
457,58
458,58
459,58
460,58
461,58
462,58
463,26
464,26
465,26
466,26
467,26
468,26
469,26
470,26
471,26
472,26
473,26
474,58
475,58
476,58
477,58
478,58
479,58
480,58
481,58
482,58
483,58
484,58
485,58
486,58
487,58
488,58
489,58
490,58
491,58
492,58
493,58
494,58
495,26
496,58
497,58
498,58
499,58
500,58
501,26
502,26
503,26
504,26
505,26
506,26
507,26
508,26
509,26
510,26
511,58
512,58
513,58
514,58
515,58
516,26
517,26
518,26
519,26
520,58
521,84
522,84
523,84
524,84
525,84
526,84
527,84
528,84
529,84
530,84
531,84
532,84
533,84
534,84
535,84
536,84
537,84
538,84
539,84
540,84
541,84
542,84
543,84
544,14
545,84
546,84
547,84
548,84
549,84
550,84
551,84
552,84
553,84
554,84
555,84
556,84
557,84
558,14
559,14
560,14
561,14
562,84
563,84
564,84
565,84
566,84
567,84
568,14
569,84
570,84
571,84
572,84
573,84
574,84
575,84
576,84
577,84
578,84
579,14
580,14
581,14
582,14
583,14
584,14
585,14
586,14
587,84
588,84
589,84
590,84
591,84
592,84
593,84
594,84
595,84
596,84
597,84
598,84
599,84
600,84
601,84
